host,group,file,todo_base,time
guardian04.library.upenn.int,G,G00098_0002_mscodex1417.SUCCESS,0002_mscodex1417,2019-10-27T14:33:00+00:00
guardian04.library.upenn.int,G,G00099_0002_mscodex537.SUCCESS,0002_mscodex537,2019-10-28T01:13:00+00:00
guardian04.library.upenn.int,G,G00100_0002_mscodex1439.SUCCESS,0002_mscodex1439,2019-10-28T10:18:00+00:00
guardian04.library.upenn.int,G,G00101_0002_mscodex1713.SUCCESS,0002_mscodex1713,2019-10-28T23:45:00+00:00
guardian04.library.upenn.int,G,G00102_0002_mscodex278.SUCCESS,0002_mscodex278,2019-10-29T10:53:00+00:00
guardian04.library.upenn.int,G,G00103_0002_mscodex832.SUCCESS,0002_mscodex832,2019-10-29T22:32:00+00:00
guardian04.library.upenn.int,G,G00104_0002_mscodex854.SUCCESS,0002_mscodex854,2019-10-30T11:01:00+00:00
guardian04.library.upenn.int,G,G00105_0002_mscodex1631.SUCCESS,0002_mscodex1631,2019-10-31T03:26:00+00:00
guardian04.library.upenn.int,G,G00106_0002_mscodex1183.SUCCESS,0002_mscodex1183,2019-10-31T14:12:00+00:00
guardian04.library.upenn.int,G,G00107_0002_mscoll390_item3050.SUCCESS,0002_mscoll390_item3050,2019-11-01T03:35:00+00:00
guardian04.library.upenn.int,G,G00108_0002_mscodex726.SUCCESS,0002_mscodex726,2019-11-01T18:11:00+00:00
guardian04.library.upenn.int,G,G00109_0002_mscodex1222.SUCCESS,0002_mscodex1222,2019-11-02T09:25:00+00:00
guardian04.library.upenn.int,G,G00110_0002_mscodex724.SUCCESS,0002_mscodex724,2019-11-03T02:07:00+00:00
guardian04.library.upenn.int,G,G00111_0002_mscodex304.SUCCESS,0002_mscodex304,2019-11-03T14:30:00+00:00
guardian04.library.upenn.int,G,G00112_0002_mscodex699.SUCCESS,0002_mscodex699,2019-11-04T02:29:00+00:00
guardian04.library.upenn.int,G,G00113_0002_mscodex1462.SUCCESS,0002_mscodex1462,2019-11-04T15:37:00+00:00
guardian04.library.upenn.int,G,G00114_0002_mscodex943.SUCCESS,0002_mscodex943,2019-11-05T05:05:00+00:00
guardian04.library.upenn.int,G,G00115_0002_mscodex547.SUCCESS,0002_mscodex547,2019-11-05T17:45:00+00:00
guardian04.library.upenn.int,G,G00116_0002_mscoll390_item2635.SUCCESS,0002_mscoll390_item2635,2019-11-06T12:13:00+00:00
guardian04.library.upenn.int,G,G00117_0002_mscoll390_item2613.SUCCESS,0002_mscoll390_item2613,2019-11-07T07:54:00+00:00
guardian04.library.upenn.int,G,G00118_0002_mscodex1657.SUCCESS,0002_mscodex1657,2019-11-08T02:49:00+00:00
guardian04.library.upenn.int,G,G00119_0002_mscodex804.SUCCESS,0002_mscodex804,2019-11-08T17:31:00+00:00
guardian04.library.upenn.int,G,G00120_0002_mscodex1095.SUCCESS,0002_mscodex1095,2019-11-09T07:00:00+00:00
guardian04.library.upenn.int,G,G00121_0002_mscodex429.SUCCESS,0002_mscodex429,2019-11-09T19:53:00+00:00
guardian04.library.upenn.int,G,G00122_0002_mscodex1233.SUCCESS,0002_mscodex1233,2019-11-10T07:51:00+00:00
guardian04.library.upenn.int,G,G00123_0002_mscodex1311.SUCCESS,0002_mscodex1311,2019-11-10T20:49:00+00:00
guardian04.library.upenn.int,G,G00124_0002_mscodex835.SUCCESS,0002_mscodex835,2019-11-11T09:05:00+00:00
guardian04.library.upenn.int,G,G00125_0002_mscodex778.SUCCESS,0002_mscodex778,2019-11-12T00:12:00+00:00
guardian04.library.upenn.int,G,G00126_0002_mscoll751.SUCCESS,0002_mscoll751,2019-11-12T12:42:00+00:00
guardian04.library.upenn.int,G,G00127_0002_mscodex1685.SUCCESS,0002_mscodex1685,2019-11-13T02:34:00+00:00
guardian04.library.upenn.int,G,G00128_0002_mscodex777.SUCCESS,0002_mscodex777,2019-11-13T14:34:00+00:00
guardian04.library.upenn.int,G,G00129_0002_mscodex1688.SUCCESS,0002_mscodex1688,2019-11-14T05:26:00+00:00
guardian04.library.upenn.int,G,G00130_0002_mscoll390_item1954.SUCCESS,0002_mscoll390_item1954,2019-11-14T19:23:00+00:00
guardian04.library.upenn.int,G,G00131_0002_mscodex1952.SUCCESS,0002_mscodex1952,2019-11-15T10:02:00+00:00
guardian04.library.upenn.int,G,G00132_0002_mscodex1682.SUCCESS,0002_mscodex1682,2019-11-16T00:19:00+00:00
guardian04.library.upenn.int,G,G00133_0002_mscodex538.SUCCESS,0002_mscodex538,2019-11-16T14:21:00+00:00
guardian04.library.upenn.int,G,G00134_0002_mscoll390_item1.SUCCESS,0002_mscoll390_item1,2019-11-17T03:26:00+00:00
guardian04.library.upenn.int,G,G00135_0002_mscodex910.SUCCESS,0002_mscodex910,2019-11-17T17:26:00+00:00
guardian04.library.upenn.int,G,G00136_0002_mscodex237.SUCCESS,0002_mscodex237,2019-11-18T09:12:00+00:00
guardian04.library.upenn.int,G,G00137_0002_mscoll752.SUCCESS,0002_mscoll752,2019-11-19T01:38:00+00:00
guardian04.library.upenn.int,G,G00138_0002_mscodex1684.SUCCESS,0002_mscodex1684,2019-12-03T00:37:00+00:00
guardian04.library.upenn.int,G,G00139_0002_mscoll723.SUCCESS,0002_mscoll723,2019-12-03T15:45:00+00:00
guardian04.library.upenn.int,G,G00140_0002_cajs_rarms382.SUCCESS,0002_cajs_rarms382,2019-12-04T08:21:00+00:00
guardian04.library.upenn.int,G,G00141_0002_mscodex236.SUCCESS,0002_mscodex236,2019-12-05T04:49:00+00:00
guardian04.library.upenn.int,G,G00142_0002_mscodex534.SUCCESS,0002_mscodex534,2019-12-06T00:18:00+00:00
guardian04.library.upenn.int,G,G00143_0002_mscodex545.SUCCESS,0002_mscodex545,2019-12-06T16:08:00+00:00
guardian04.library.upenn.int,G,G00144_0002_mscoll750_f93_f111.SUCCESS,0002_mscoll750_f93_f111,2019-12-07T08:13:00+00:00
guardian04.library.upenn.int,G,G00145_0002_mscoll390_item41.SUCCESS,0002_mscoll390_item41,2019-12-08T01:00:00+00:00
guardian04.library.upenn.int,G,G00146_0002_mscodex1051.SUCCESS,0002_mscodex1051,2019-12-09T11:30:00+00:00
guardian04.library.upenn.int,G,G00147_0002_mscodex605.SUCCESS,0002_mscodex605,2020-01-08T05:09:00+00:00
guardian04.library.upenn.int,G,G00148_0002_mscodex536.SUCCESS,0002_mscodex536,2020-01-09T00:21:00+00:00
guardian04.library.upenn.int,G,G00149_0002_mscodex903.SUCCESS,0002_mscodex903,2020-01-18T00:20:00+00:00
guardian04.library.upenn.int,G,G00150_0002_mscoll390_item2669.SUCCESS,0002_mscoll390_item2669,2020-01-18T18:02:00+00:00
guardian04.library.upenn.int,G,G00151_0021_HebrewMss58.SUCCESS,0021_HebrewMss58,2020-01-19T07:58:00+00:00
guardian04.library.upenn.int,G,G00152_0021_GasterHebrewMss1821A.SUCCESS,0021_GasterHebrewMss1821A,2020-01-19T10:54:00+00:00
guardian04.library.upenn.int,G,G00154_0024_mc144_v15.SUCCESS,0024_mc144_v15,2020-01-19T13:29:00+00:00
guardian04.library.upenn.int,G,G00155_0024_mc144_v16.SUCCESS,0024_mc144_v16,2020-01-19T13:43:00+00:00
guardian04.library.upenn.int,G,G00156_0024_mc144_v18.SUCCESS,0024_mc144_v18,2020-01-19T13:57:00+00:00
guardian04.library.upenn.int,G,G00157_0024_mc144_v19.SUCCESS,0024_mc144_v19,2020-01-19T14:12:00+00:00
guardian04.library.upenn.int,G,G00158_0024_mc144_v17.SUCCESS,0024_mc144_v17,2020-01-19T14:29:00+00:00
guardian04.library.upenn.int,G,G00159_0024_mc144_v24.SUCCESS,0024_mc144_v24,2020-01-19T14:47:00+00:00
guardian04.library.upenn.int,G,G00160_0024_mc144_v10.SUCCESS,0024_mc144_v10,2020-01-19T15:04:00+00:00
guardian04.library.upenn.int,G,G00161_0024_mc144_v11.SUCCESS,0024_mc144_v11,2019-11-19T19:48:00+00:00
guardian04.library.upenn.int,G,G00162_0024_mc144_v8.SUCCESS,0024_mc144_v8,2019-11-19T20:47:00+00:00
guardian04.library.upenn.int,G,G00163_0024_mc144_v13.SUCCESS,0024_mc144_v13,2019-11-19T21:14:00+00:00
guardian04.library.upenn.int,G,G00164_0024_mc144_v14.SUCCESS,0024_mc144_v14,2019-11-19T21:45:00+00:00
guardian04.library.upenn.int,G,G00165_0024_mc144_v4.SUCCESS,0024_mc144_v4,2019-11-19T22:16:00+00:00
guardian04.library.upenn.int,G,G00166_0024_mc144_v20.SUCCESS,0024_mc144_v20,2019-11-19T22:47:00+00:00
guardian04.library.upenn.int,G,G00167_0024_mc144_v2.SUCCESS,0024_mc144_v2,2019-11-19T23:24:00+00:00
guardian04.library.upenn.int,G,G00168_0024_mc144_v21.SUCCESS,0024_mc144_v21,2019-11-20T00:04:00+00:00
guardian04.library.upenn.int,G,G00169_0024_mc144_v7.SUCCESS,0024_mc144_v7,2019-11-20T00:53:00+00:00
guardian04.library.upenn.int,G,G00170_0024_mc144_v12.SUCCESS,0024_mc144_v12,2019-11-20T01:38:00+00:00
guardian04.library.upenn.int,G,G00171_0024_mc16_v1.SUCCESS,0024_mc16_v1,2019-11-20T02:22:00+00:00
guardian04.library.upenn.int,G,G00172_0024_mc144_v9.SUCCESS,0024_mc144_v9,2019-11-20T03:08:00+00:00
guardian04.library.upenn.int,G,G00173_0024_mc144_v3.SUCCESS,0024_mc144_v3,2019-11-20T03:59:00+00:00
guardian04.library.upenn.int,G,G00174_0024_mc144_v22.SUCCESS,0024_mc144_v22,2019-11-20T05:14:00+00:00
guardian04.library.upenn.int,G,G00175_0024_mc144_v5.SUCCESS,0024_mc144_v5,2019-11-20T06:13:00+00:00
guardian04.library.upenn.int,G,G00176_0024_mc144_v1.SUCCESS,0024_mc144_v1,2019-11-20T07:24:00+00:00
guardian04.library.upenn.int,G,G00177_0024_mc144_v23.SUCCESS,0024_mc144_v23,2019-11-20T08:32:00+00:00
guardian04.library.upenn.int,G,G00178_0024_mc144_v6.SUCCESS,0024_mc144_v6,2019-11-20T10:07:00+00:00
guardian04.library.upenn.int,G,G00179_0024_mc16_v2.SUCCESS,0024_mc16_v2,2019-11-20T11:21:00+00:00
guardian04.library.upenn.int,G,G00181_0026_2004_003_00_0001.SUCCESS,0026_2004_003_00_0001,2019-11-20T12:37:00+00:00
guardian04.library.upenn.int,G,G00182_0026_2010_111_04_0001.SUCCESS,0026_2010_111_04_0001,2019-11-20T12:38:00+00:00
guardian04.library.upenn.int,G,G00183_0026_2010_111_01_0001.SUCCESS,0026_2010_111_01_0001,2019-11-20T12:41:00+00:00
guardian04.library.upenn.int,G,G00184_0026_2010_111_02_0001.SUCCESS,0026_2010_111_02_0001,2019-11-20T12:43:00+00:00
guardian04.library.upenn.int,G,G00185_0026_2010_111_03_0001.SUCCESS,0026_2010_111_03_0001,2019-11-20T12:46:00+00:00
guardian04.library.upenn.int,G,G00186_0026_1996_009_00_0001.SUCCESS,0026_1996_009_00_0001,2019-11-20T12:48:00+00:00
guardian04.library.upenn.int,G,G00187_0026_1996_009_00_0002.SUCCESS,0026_1996_009_00_0002,2019-11-20T12:59:00+00:00
