Key,repo,Path extension,Priority,Group,Repo Name,size,size_gb,folder,In Glacier,Size in Glacier,STATUS,Notes
0023_lewis_e_m_016_020,0023,,1,A,"Free Library of Philadelphia, Special Collections","35,138",0.034,lewis_e_m_016_020,0023_lewis_e_m_016_020,0.034,Fall 2019 batch,
0023_lewis_e_m_012_010,0023,,1,A,"Free Library of Philadelphia, Special Collections","35,184",0.034,lewis_e_m_012_010,0023_lewis_e_m_012_010,0.034,Fall 2019 batch,
0023_lewis_e_m_009_019,0023,,1,A,"Free Library of Philadelphia, Special Collections","35,284",0.034,lewis_e_m_009_019,0023_lewis_e_m_009_019,0.034,Fall 2019 batch,
0023_lewis_e_m_026_004-005,0023,,1,A,"Free Library of Philadelphia, Special Collections","35,397",0.034,lewis_e_m_026_004-005,0023_lewis_e_m_026_004-005,0.034,Fall 2019 batch,
0023_lewis_e_m_001_014,0023,,1,A,"Free Library of Philadelphia, Special Collections","35,419",0.034,lewis_e_m_001_014,0023_lewis_e_m_001_014,0.034,Fall 2019 batch,
0023_lewis_e_m_013_013,0023,,1,A,"Free Library of Philadelphia, Special Collections","35,504",0.034,lewis_e_m_013_013,0023_lewis_e_m_013_013,0.034,Fall 2019 batch,
0023_lewis_e_m_001_015,0023,,1,A,"Free Library of Philadelphia, Special Collections","35,629",0.034,lewis_e_m_001_015,0023_lewis_e_m_001_015,0.034,Fall 2019 batch,
0023_lewis_e_m_013_002,0023,,1,A,"Free Library of Philadelphia, Special Collections","35,631",0.034,lewis_e_m_013_002,0023_lewis_e_m_013_002,0.034,Fall 2019 batch,
0023_lewis_t265,0023,,1,A,"Free Library of Philadelphia, Special Collections","35,638",0.034,lewis_t265,0023_lewis_t265,0.034,Fall 2019 batch,
0023_lewis_e_m_028_006,0023,,1,A,"Free Library of Philadelphia, Special Collections","35,659",0.034,lewis_e_m_028_006,0023_lewis_e_m_028_006,0.034,Fall 2019 batch,
0023_lewis_e_m_043_022a,0023,,1,A,"Free Library of Philadelphia, Special Collections","35,732",0.034,lewis_e_m_043_022a,0023_lewis_e_m_043_022a,0.034,Fall 2019 batch,
0023_lewis_e_m_019_002,0023,,1,A,"Free Library of Philadelphia, Special Collections","35,896",0.034,lewis_e_m_019_002,0023_lewis_e_m_019_002,0.034,Fall 2019 batch,
0023_lewis_e_m_019_003,0023,,1,A,"Free Library of Philadelphia, Special Collections","35,961",0.034,lewis_e_m_019_003,0023_lewis_e_m_019_003,0.034,Fall 2019 batch,
0023_lewis_e_m_077_007,0023,,1,A,"Free Library of Philadelphia, Special Collections","36,122",0.034,lewis_e_m_077_007,0023_lewis_e_m_077_007,0.034,Fall 2019 batch,
0023_lewis_e_m_033_012,0023,,1,A,"Free Library of Philadelphia, Special Collections","36,126",0.034,lewis_e_m_033_012,0023_lewis_e_m_033_012,0.034,Fall 2019 batch,
0023_lewis_e_m_016_004,0023,,1,A,"Free Library of Philadelphia, Special Collections","36,226",0.035,lewis_e_m_016_004,0023_lewis_e_m_016_004,0.035,Fall 2019 batch,
0023_lewis_e_m_077_003,0023,,1,A,"Free Library of Philadelphia, Special Collections","36,268",0.035,lewis_e_m_077_003,0023_lewis_e_m_077_003,0.035,Fall 2019 batch,
0023_lewis_e_m_019_024,0023,,1,A,"Free Library of Philadelphia, Special Collections","36,308",0.035,lewis_e_m_019_024,0023_lewis_e_m_019_024,0.035,Fall 2019 batch,
0023_lewis_e_m_012_007,0023,,1,A,"Free Library of Philadelphia, Special Collections","36,482",0.035,lewis_e_m_012_007,0023_lewis_e_m_012_007,0.035,Fall 2019 batch,
0023_lewis_e_m_009_017a,0023,,1,A,"Free Library of Philadelphia, Special Collections","36,646",0.035,lewis_e_m_009_017a,0023_lewis_e_m_009_017a,0.035,Fall 2019 batch,
0023_lewis_e_m_013_007,0023,,1,A,"Free Library of Philadelphia, Special Collections","36,683",0.035,lewis_e_m_013_007,0023_lewis_e_m_013_007,0.035,Fall 2019 batch,
0023_lewis_e_m_016_012,0023,,1,A,"Free Library of Philadelphia, Special Collections","36,738",0.035,lewis_e_m_016_012,0023_lewis_e_m_016_012,0.035,Fall 2019 batch,
0023_lewis_e_m_033_009,0023,,1,A,"Free Library of Philadelphia, Special Collections","36,747",0.035,lewis_e_m_033_009,0023_lewis_e_m_033_009,0.035,Fall 2019 batch,
0023_lewis_e_m_013_017,0023,,1,A,"Free Library of Philadelphia, Special Collections","36,774",0.035,lewis_e_m_013_017,0023_lewis_e_m_013_017,0.035,Fall 2019 batch,
0023_lewis_e_m_029_018,0023,,1,A,"Free Library of Philadelphia, Special Collections","36,802",0.035,lewis_e_m_029_018,0023_lewis_e_m_029_018,0.035,Fall 2019 batch,
0023_lewis_e_m_077_004,0023,,1,A,"Free Library of Philadelphia, Special Collections","36,936",0.035,lewis_e_m_077_004,0023_lewis_e_m_077_004,0.035,Fall 2019 batch,
0023_lewis_t256,0023,,1,A,"Free Library of Philadelphia, Special Collections","36,972",0.035,lewis_t256,0023_lewis_t256,0.035,Fall 2019 batch,
0023_lewis_e_m_009_017,0023,,1,A,"Free Library of Philadelphia, Special Collections","36,975",0.035,lewis_e_m_009_017,0023_lewis_e_m_009_017,0.035,Fall 2019 batch,
0023_lewis_t166,0023,,1,A,"Free Library of Philadelphia, Special Collections","36,994",0.035,lewis_t166,0023_lewis_t166,0.035,Fall 2019 batch,
0023_lewis_e_m_077_006,0023,,1,A,"Free Library of Philadelphia, Special Collections","37,008",0.035,lewis_e_m_077_006,0023_lewis_e_m_077_006,0.035,Fall 2019 batch,
0023_lewis_e_m_077_005,0023,,1,A,"Free Library of Philadelphia, Special Collections","37,127",0.035,lewis_e_m_077_005,0023_lewis_e_m_077_005,0.035,Fall 2019 batch,
0023_lewis_e_m_077_001,0023,,1,A,"Free Library of Philadelphia, Special Collections","37,173",0.035,lewis_e_m_077_001,0023_lewis_e_m_077_001,0.035,Fall 2019 batch,
0023_lewis_e_m_077_008,0023,,1,A,"Free Library of Philadelphia, Special Collections","37,201",0.035,lewis_e_m_077_008,0023_lewis_e_m_077_008,0.035,Fall 2019 batch,
0023_lewis_e_m_012_022,0023,,1,A,"Free Library of Philadelphia, Special Collections","37,423",0.036,lewis_e_m_012_022,0023_lewis_e_m_012_022,0.036,Fall 2019 batch,
0023_lewis_e_m_033_014,0023,,1,A,"Free Library of Philadelphia, Special Collections","37,652",0.036,lewis_e_m_033_014,0023_lewis_e_m_033_014,0.036,Fall 2019 batch,
0023_lewis_e_m_016_007,0023,,1,A,"Free Library of Philadelphia, Special Collections","37,734",0.036,lewis_e_m_016_007,0023_lewis_e_m_016_007,0.036,Fall 2019 batch,
0023_lewis_e_m_077_010,0023,,1,A,"Free Library of Philadelphia, Special Collections","37,740",0.036,lewis_e_m_077_010,0023_lewis_e_m_077_010,0.036,Fall 2019 batch,
0023_lewis_e_m_013_011,0023,,1,A,"Free Library of Philadelphia, Special Collections","37,871",0.036,lewis_e_m_013_011,0023_lewis_e_m_013_011,0.036,Fall 2019 batch,
0023_lewis_e_m_013_001,0023,,1,A,"Free Library of Philadelphia, Special Collections","37,926",0.036,lewis_e_m_013_001,0023_lewis_e_m_013_001,0.036,Fall 2019 batch,
0023_lewis_e_m_019_025,0023,,1,A,"Free Library of Philadelphia, Special Collections","38,008",0.036,lewis_e_m_019_025,0023_lewis_e_m_019_025,0.036,Fall 2019 batch,
0023_lewis_e_m_020_014,0023,,1,A,"Free Library of Philadelphia, Special Collections","38,063",0.036,lewis_e_m_020_014,0023_lewis_e_m_020_014,0.036,Fall 2019 batch,
0023_lewis_e_m_013_004,0023,,1,A,"Free Library of Philadelphia, Special Collections","38,100",0.036,lewis_e_m_013_004,0023_lewis_e_m_013_004,0.036,Fall 2019 batch,
0023_lewis_e_m_025_027,0023,,1,A,"Free Library of Philadelphia, Special Collections","38,255",0.036,lewis_e_m_025_027,0023_lewis_e_m_025_027,0.036,Fall 2019 batch,
0023_lewis_e_m_017_008,0023,,1,A,"Free Library of Philadelphia, Special Collections","38,510",0.037,lewis_e_m_017_008,0023_lewis_e_m_017_008,0.037,Fall 2019 batch,
0023_lewis_e_m_020_009,0023,,1,A,"Free Library of Philadelphia, Special Collections","38,521",0.037,lewis_e_m_020_009,0023_lewis_e_m_020_009,0.037,Fall 2019 batch,
0023_lewis_e_m_012_014,0023,,1,A,"Free Library of Philadelphia, Special Collections","38,557",0.037,lewis_e_m_012_014,0023_lewis_e_m_012_014,0.037,Fall 2019 batch,
0023_lewis_e_m_025_019,0023,,1,A,"Free Library of Philadelphia, Special Collections","38,684",0.037,lewis_e_m_025_019,0023_lewis_e_m_025_019,0.037,Fall 2019 batch,
0023_lewis_t571,0023,,1,A,"Free Library of Philadelphia, Special Collections","38,703",0.037,lewis_t571,0023_lewis_t571,0.037,Fall 2019 batch,
0023_lewis_e_m_032_026,0023,,1,A,"Free Library of Philadelphia, Special Collections","38,711",0.037,lewis_e_m_032_026,0023_lewis_e_m_032_026,0.037,Fall 2019 batch,
0023_lewis_e_m_016_005,0023,,1,A,"Free Library of Philadelphia, Special Collections","38,840",0.037,lewis_e_m_016_005,0023_lewis_e_m_016_005,0.037,Fall 2019 batch,
0023_lewis_e_m_028_008,0023,,1,A,"Free Library of Philadelphia, Special Collections","38,932",0.037,lewis_e_m_028_008,0023_lewis_e_m_028_008,0.037,Fall 2019 batch,
0023_lewis_e_m_027_025,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,010",0.037,lewis_e_m_027_025,0023_lewis_e_m_027_025,0.037,Fall 2019 batch,
0023_lewis_e_m_032_029,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,032",0.037,lewis_e_m_032_029,0023_lewis_e_m_032_029,0.037,Fall 2019 batch,
0023_lewis_e_m_012_017,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,041",0.037,lewis_e_m_012_017,0023_lewis_e_m_012_017,0.037,Fall 2019 batch,
0023_lewis_e_m_013_018,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,078",0.037,lewis_e_m_013_018,0023_lewis_e_m_013_018,0.037,Fall 2019 batch,
0023_lewis_e_m_016_018,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,132",0.037,lewis_e_m_016_018,0023_lewis_e_m_016_018,0.037,Fall 2019 batch,
0023_lewis_e_m_028_016,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,178",0.037,lewis_e_m_028_016,0023_lewis_e_m_028_016,0.037,Fall 2019 batch,
0023_lewis_e_m_012_008,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,342",0.038,lewis_e_m_012_008,0023_lewis_e_m_012_008,0.038,Fall 2019 batch,
0023_lewis_e_m_013_008,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,398",0.038,lewis_e_m_013_008,0023_lewis_e_m_013_008,0.038,Fall 2019 batch,
0023_lewis_t240,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,494",0.038,lewis_t240,0023_lewis_t240,0.038,Fall 2019 batch,
0023_lewis_e_m_020_001,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,544",0.038,lewis_e_m_020_001,0023_lewis_e_m_020_001,0.038,Fall 2019 batch,
0023_lewis_e_m_026_007,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,662",0.038,lewis_e_m_026_007,0023_lewis_e_m_026_007,0.038,Fall 2019 batch,
0023_lewis_e_m_025_032,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,699",0.038,lewis_e_m_025_032,0023_lewis_e_m_025_032,0.038,Fall 2019 batch,
0023_lewis_e_m_020_011,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,736",0.038,lewis_e_m_020_011,0023_lewis_e_m_020_011,0.038,Fall 2019 batch,
0023_lewis_e_m_048_008,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,745",0.038,lewis_e_m_048_008,0023_lewis_e_m_048_008,0.038,Fall 2019 batch,
0023_lewis_e_m_012_009,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,772",0.038,lewis_e_m_012_009,0023_lewis_e_m_012_009,0.038,Fall 2019 batch,
0023_lewis_e_m_012_018,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,818",0.038,lewis_e_m_012_018,0023_lewis_e_m_012_018,0.038,Fall 2019 batch,
0023_lewis_t118,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,873",0.038,lewis_t118,0023_lewis_t118,0.038,Fall 2019 batch,
0023_lewis_e_m_043_001f,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,910",0.038,lewis_e_m_043_001f,0023_lewis_e_m_043_001f,0.038,Fall 2019 batch,
0023_lewis_e_m_001_013,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,925",0.038,lewis_e_m_001_013,0023_lewis_e_m_001_013,0.038,Fall 2019 batch,
0023_lewis_e_m_012_025,0023,,1,A,"Free Library of Philadelphia, Special Collections","39,955",0.038,lewis_e_m_012_025,0023_lewis_e_m_012_025,0.038,Fall 2019 batch,
0023_lewis_e_m_044_009,0023,,1,A,"Free Library of Philadelphia, Special Collections","40,047",0.038,lewis_e_m_044_009,0023_lewis_e_m_044_009,0.038,Fall 2019 batch,
0023_lewis_e_m_032_022,0023,,1,A,"Free Library of Philadelphia, Special Collections","40,138",0.038,lewis_e_m_032_022,0023_lewis_e_m_032_022,0.038,Fall 2019 batch,
0023_lewis_e_m_009_003,0023,,1,A,"Free Library of Philadelphia, Special Collections","40,221",0.038,lewis_e_m_009_003,0023_lewis_e_m_009_003,0.038,Fall 2019 batch,
0023_lewis_e_m_016_022,0023,,1,A,"Free Library of Philadelphia, Special Collections","40,431",0.039,lewis_e_m_016_022,0023_lewis_e_m_016_022,0.039,Fall 2019 batch,
0023_lewis_e_m_013_010,0023,,1,A,"Free Library of Philadelphia, Special Collections","40,495",0.039,lewis_e_m_013_010,0023_lewis_e_m_013_010,0.039,Fall 2019 batch,
0023_lewis_e_m_025_003,0023,,1,A,"Free Library of Philadelphia, Special Collections","40,565",0.039,lewis_e_m_025_003,0023_lewis_e_m_025_003,0.039,Fall 2019 batch,
0023_lewis_e_m_020_019,0023,,1,A,"Free Library of Philadelphia, Special Collections","40,613",0.039,lewis_e_m_020_019,0023_lewis_e_m_020_019,0.039,Fall 2019 batch,
0023_lewis_t156,0023,,1,A,"Free Library of Philadelphia, Special Collections","40,778",0.039,lewis_t156,0023_lewis_t156,0.039,Fall 2019 batch,
0023_lewis_e_m_026_030,0023,,1,A,"Free Library of Philadelphia, Special Collections","40,805",0.039,lewis_e_m_026_030,0023_lewis_e_m_026_030,0.039,Fall 2019 batch,
0023_lewis_e_m_020_012,0023,,1,A,"Free Library of Philadelphia, Special Collections","40,925",0.039,lewis_e_m_020_012,0023_lewis_e_m_020_012,0.039,Fall 2019 batch,
0023_lewis_e_m_013_003,0023,,1,A,"Free Library of Philadelphia, Special Collections","40,988",0.039,lewis_e_m_013_003,0023_lewis_e_m_013_003,0.039,Fall 2019 batch,
0023_lewis_e_m_027_007,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,034",0.039,lewis_e_m_027_007,0023_lewis_e_m_027_007,0.039,Fall 2019 batch,
0023_lewis_e_m_009_016a,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,070",0.039,lewis_e_m_009_016a,0023_lewis_e_m_009_016a,0.039,Fall 2019 batch,
0023_lewis_e_m_012_015,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,070",0.039,lewis_e_m_012_015,0023_lewis_e_m_012_015,0.039,Fall 2019 batch,
0023_lewis_t210,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,140",0.039,lewis_t210,0023_lewis_t210,0.039,Fall 2019 batch,
0023_lewis_e_m_043_001a,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,153",0.039,lewis_e_m_043_001a,0023_lewis_e_m_043_001a,0.039,Fall 2019 batch,
0023_lewis_e_m_011_028,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,263",0.039,lewis_e_m_011_028,0023_lewis_e_m_011_028,0.039,Fall 2019 batch,
0023_lewis_e_m_025_013,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,271",0.039,lewis_e_m_025_013,0023_lewis_e_m_025_013,0.039,Fall 2019 batch,
0023_lewis_e_m_025_014,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,335",0.039,lewis_e_m_025_014,0023_lewis_e_m_025_014,0.039,Fall 2019 batch,
0023_lewis_e_m_013_006,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,363",0.039,lewis_e_m_013_006,0023_lewis_e_m_013_006,0.039,Fall 2019 batch,
0023_lewis_e_m_014_008,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,363",0.039,lewis_e_m_014_008,0023_lewis_e_m_014_008,0.039,Fall 2019 batch,
0023_lewis_e_m_008_005,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,482",0.04,lewis_e_m_008_005,0023_lewis_e_m_008_005,0.04,Fall 2019 batch,
0023_lewis_e_m_013_009,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,490",0.04,lewis_e_m_013_009,0023_lewis_e_m_013_009,0.04,Fall 2019 batch,
0023_lewis_e_m_033_010,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,527",0.04,lewis_e_m_033_010,0023_lewis_e_m_033_010,0.04,Fall 2019 batch,
0023_lewis_e_m_043_023a,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,628",0.04,lewis_e_m_043_023a,0023_lewis_e_m_043_023a,0.04,Fall 2019 batch,
0023_lewis_e_m_014_011,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,637",0.04,lewis_e_m_014_011,0023_lewis_e_m_014_011,0.04,Fall 2019 batch,
0023_lewis_e_m_033_013,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,719",0.04,lewis_e_m_033_013,0023_lewis_e_m_033_013,0.04,Fall 2019 batch,
0023_lewis_e_m_050_001,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,747",0.04,lewis_e_m_050_001,0023_lewis_e_m_050_001,0.04,Fall 2019 batch,
0023_lewis_e_m_019_021,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,783",0.04,lewis_e_m_019_021,0023_lewis_e_m_019_021,0.04,Fall 2019 batch,
0023_lewis_e_m_025_015,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,838",0.04,lewis_e_m_025_015,0023_lewis_e_m_025_015,0.04,Fall 2019 batch,
0023_lewis_e_m_023_010,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,122",0.04,lewis_e_m_023_010,0023_lewis_e_m_023_010,0.04,Fall 2019 batch,
0023_lewis_e_m_026_011,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,167",0.04,lewis_e_m_026_011,0023_lewis_e_m_026_011,0.04,Fall 2019 batch,
0023_lewis_e_m_016_017,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,194",0.04,lewis_e_m_016_017,0023_lewis_e_m_016_017,0.04,Fall 2019 batch,
0023_lewis_e_m_019_008,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,661",0.041,lewis_e_m_019_008,0023_lewis_e_m_019_008,0.041,Fall 2019 batch,
0023_lewis_e_m_021_001,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,661",0.041,lewis_e_m_021_001,0023_lewis_e_m_021_001,0.041,Fall 2019 batch,
0023_lewis_e_m_010_012,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,689",0.041,lewis_e_m_010_012,0023_lewis_e_m_010_012,0.041,Fall 2019 batch,
0023_lewis_e_m_024_018,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,761",0.041,lewis_e_m_024_018,0023_lewis_e_m_024_018,0.041,Fall 2019 batch,
0023_lewis_e_m_032_024,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,798",0.041,lewis_e_m_032_024,0023_lewis_e_m_032_024,0.041,Fall 2019 batch,
0023_lewis_e_m_010_011,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,816",0.041,lewis_e_m_010_011,0023_lewis_e_m_010_011,0.041,Fall 2019 batch,
0023_lewis_e_m_016_001,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,843",0.041,lewis_e_m_016_001,0023_lewis_e_m_016_001,0.041,Fall 2019 batch,
0023_lewis_e_m_017_002,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,963",0.041,lewis_e_m_017_002,0023_lewis_e_m_017_002,0.041,Fall 2019 batch,
0023_lewis_e_m_026_031,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,990",0.041,lewis_e_m_026_031,0023_lewis_e_m_026_031,0.041,Fall 2019 batch,
0023_lewis_e_m_012_024,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,091",0.041,lewis_e_m_012_024,0023_lewis_e_m_012_024,0.041,Fall 2019 batch,
0023_lewis_e_m_042_019a,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,191",0.041,lewis_e_m_042_019a,0023_lewis_e_m_042_019a,0.041,Fall 2019 batch,
0023_lewis_e_m_022_001,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,300",0.041,lewis_e_m_022_001,0023_lewis_e_m_022_001,0.041,Fall 2019 batch,
0023_lewis_e_m_016_032,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,429",0.041,lewis_e_m_016_032,0023_lewis_e_m_016_032,0.041,Fall 2019 batch,
0023_lewis_e_m_024_015,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,438",0.041,lewis_e_m_024_015,0023_lewis_e_m_024_015,0.041,Fall 2019 batch,
0023_lewis_e_m_020_013,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,511",0.041,lewis_e_m_020_013,0023_lewis_e_m_020_013,0.041,Fall 2019 batch,
0023_lewis_t165,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,630",0.042,lewis_t165,0023_lewis_t165,0.042,Fall 2019 batch,
0023_lewis_e_m_014_013,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,648",0.042,lewis_e_m_014_013,0023_lewis_e_m_014_013,0.042,Fall 2019 batch,
0023_lewis_e_m_019_009,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,648",0.042,lewis_e_m_019_009,0023_lewis_e_m_019_009,0.042,Fall 2019 batch,
0023_lewis_e_m_033_002,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,648",0.042,lewis_e_m_033_002,0023_lewis_e_m_033_002,0.042,Fall 2019 batch,
0023_lewis_e_m_033_007,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,675",0.042,lewis_e_m_033_007,0023_lewis_e_m_033_007,0.042,Fall 2019 batch,
0023_lewis_e_m_032_023,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,685",0.042,lewis_e_m_032_023,0023_lewis_e_m_032_023,0.042,Fall 2019 batch,
0023_lewis_e_m_025_026,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,703",0.042,lewis_e_m_025_026,0023_lewis_e_m_025_026,0.042,Fall 2019 batch,
