Key,repo,Path extension,Priority,Group,Repo Name,size,size_gb,folder,STATUS,Notes
0023_lewis_e_m_001_025,0023,,1,A,"Free Library of Philadelphia, Special Collections","170,447",0.163,lewis_e_m_001_025,,
0023_lewis_t078a,0023,,1,A,"Free Library of Philadelphia, Special Collections","170,566",0.163,lewis_t078a,,
0023_lewis_e_m_066_005,0023,,1,A,"Free Library of Philadelphia, Special Collections","170,629",0.163,lewis_e_m_066_005,,
0023_lewis_t157,0023,,1,A,"Free Library of Philadelphia, Special Collections","170,684",0.163,lewis_t157,,
0023_lewis_e_m_046_016,0023,,1,A,"Free Library of Philadelphia, Special Collections","170,731",0.163,lewis_e_m_046_016,,
0023_lewis_t150,0023,,1,A,"Free Library of Philadelphia, Special Collections","171,397",0.163,lewis_t150,,
0023_lewis_e_m_005_026,0023,,1,A,"Free Library of Philadelphia, Special Collections","172,110",0.164,lewis_e_m_005_026,,
0023_lewis_e_m_075_010,0023,,1,A,"Free Library of Philadelphia, Special Collections","172,367",0.164,lewis_e_m_075_010,,
0023_lewis_e_m_074_009,0023,,1,A,"Free Library of Philadelphia, Special Collections","172,586",0.165,lewis_e_m_074_009,,
0023_lewis_e_m_047_003a,0023,,1,A,"Free Library of Philadelphia, Special Collections","173,015",0.165,lewis_e_m_047_003a,,
0023_lewis_t149,0023,,1,A,"Free Library of Philadelphia, Special Collections","173,628",0.166,lewis_t149,,
0023_lewis_e_m_030_015,0023,,1,A,"Free Library of Philadelphia, Special Collections","173,883",0.166,lewis_e_m_030_015,,
0023_lewis_t480,0023,,1,A,"Free Library of Philadelphia, Special Collections","174,039",0.166,lewis_t480,,
0023_lewis_t196,0023,,1,A,"Free Library of Philadelphia, Special Collections","174,176",0.166,lewis_t196,,
0023_lewis_t134,0023,,1,A,"Free Library of Philadelphia, Special Collections","174,313",0.166,lewis_t134,,
0023_lewis_t272,0023,,1,A,"Free Library of Philadelphia, Special Collections","174,332",0.166,lewis_t272,,
0023_lewis_e_m_075_009,0023,,1,A,"Free Library of Philadelphia, Special Collections","175,026",0.167,lewis_e_m_075_009,,
0023_lewis_e_m_042_020a,0023,,1,A,"Free Library of Philadelphia, Special Collections","175,072",0.167,lewis_e_m_042_020a,,
0023_lewis_t046,0023,,1,A,"Free Library of Philadelphia, Special Collections","175,218",0.167,lewis_t046,,
0023_lewis_e_m_046_003a-c,0023,,1,A,"Free Library of Philadelphia, Special Collections","175,669",0.168,lewis_e_m_046_003a-c,,
0023_lewis_e_m_049_010,0023,,1,A,"Free Library of Philadelphia, Special Collections","175,693",0.168,lewis_e_m_049_010,,
0023_lewis_t043,0023,,1,A,"Free Library of Philadelphia, Special Collections","175,757",0.168,lewis_t043,,
0023_lewis_e_m_007_008,0023,,1,A,"Free Library of Philadelphia, Special Collections","176,662",0.168,lewis_e_m_007_008,,
0023_lewis_e_m_047_001,0023,,1,A,"Free Library of Philadelphia, Special Collections","177,010",0.169,lewis_e_m_047_001,,
0023_lewis_e_m_049_011,0023,,1,A,"Free Library of Philadelphia, Special Collections","177,183",0.169,lewis_e_m_049_011,,
0023_lewis_t479,0023,,1,A,"Free Library of Philadelphia, Special Collections","177,403",0.169,lewis_t479,,
0023_lewis_e_m_027_011,0023,,1,A,"Free Library of Philadelphia, Special Collections","177,503",0.169,lewis_e_m_027_011,,
0023_lewis_e_m_042_024-025,0023,,1,A,"Free Library of Philadelphia, Special Collections","177,683",0.169,lewis_e_m_042_024-025,,
0023_lewis_e_m_007_007a-j,0023,,1,A,"Free Library of Philadelphia, Special Collections","177,868",0.17,lewis_e_m_007_007a-j,,
0023_lewis_e_m_049_004,0023,,1,A,"Free Library of Philadelphia, Special Collections","177,960",0.17,lewis_e_m_049_004,,
0023_lewis_t270,0023,,1,A,"Free Library of Philadelphia, Special Collections","179,276",0.171,lewis_t270,,
0023_lewis_e_m_001_019,0023,,1,A,"Free Library of Philadelphia, Special Collections","179,983",0.172,lewis_e_m_001_019,,
0023_lewis_e_m_025_021,0023,,1,A,"Free Library of Philadelphia, Special Collections","180,109",0.172,lewis_e_m_025_021,,
0023_lewis_e_m_075_012,0023,,1,A,"Free Library of Philadelphia, Special Collections","180,921",0.173,lewis_e_m_075_012,,
0023_lewis_e_m_001_004,0023,,1,A,"Free Library of Philadelphia, Special Collections","181,198",0.173,lewis_e_m_001_004,,
0023_lewis_t147,0023,,1,A,"Free Library of Philadelphia, Special Collections","181,626",0.173,lewis_t147,,
0023_lewis_t472,0023,,1,A,"Free Library of Philadelphia, Special Collections","181,626",0.173,lewis_t472,,
0023_lewis_t178,0023,,1,A,"Free Library of Philadelphia, Special Collections","181,754",0.173,lewis_t178,,
0023_lewis_t086,0023,,1,A,"Free Library of Philadelphia, Special Collections","182,385",0.174,lewis_t086,,
0023_lewis_e_m_008_009,0023,,1,A,"Free Library of Philadelphia, Special Collections","182,412",0.174,lewis_e_m_008_009,,
0023_lewis_t034,0023,,1,A,"Free Library of Philadelphia, Special Collections","182,463",0.174,lewis_t034,,
0023_lewis_e_m_046_012,0023,,1,A,"Free Library of Philadelphia, Special Collections","182,503",0.174,lewis_e_m_046_012,,
0023_lewis_e_m_008_013a-d,0023,,1,A,"Free Library of Philadelphia, Special Collections","182,539",0.174,lewis_e_m_008_013a-d,,
0023_lewis_t463,0023,,1,A,"Free Library of Philadelphia, Special Collections","182,833",0.174,lewis_t463,,
0023_lewis_e_m_007_010,0023,,1,A,"Free Library of Philadelphia, Special Collections","183,106",0.175,lewis_e_m_007_010,,
0023_lewis_e_m_008_015a-d,0023,,1,A,"Free Library of Philadelphia, Special Collections","183,142",0.175,lewis_e_m_008_015a-d,,
0023_lewis_e_m_007_011,0023,,1,A,"Free Library of Philadelphia, Special Collections","183,188",0.175,lewis_e_m_007_011,,
0023_lewis_e_m_044_017,0023,,1,A,"Free Library of Philadelphia, Special Collections","184,231",0.176,lewis_e_m_044_017,,
0023_lewis_e_m_027_004,0023,,1,A,"Free Library of Philadelphia, Special Collections","184,285",0.176,lewis_e_m_027_004,,
0023_lewis_e_m_008_014a-d,0023,,1,A,"Free Library of Philadelphia, Special Collections","184,385",0.176,lewis_e_m_008_014a-d,,
0023_lewis_e_m_001_017,0023,,1,A,"Free Library of Philadelphia, Special Collections","184,588",0.176,lewis_e_m_001_017,,
0023_lewis_t108,0023,,1,A,"Free Library of Philadelphia, Special Collections","185,319",0.177,lewis_t108,,
0023_lewis_t015,0023,,1,A,"Free Library of Philadelphia, Special Collections","185,748",0.177,lewis_t015,,
0023_lewis_e_m_026_013,0023,,1,A,"Free Library of Philadelphia, Special Collections","186,187",0.178,lewis_e_m_026_013,,
0023_lewis_t252,0023,,1,A,"Free Library of Philadelphia, Special Collections","186,817",0.178,lewis_t252,,
0023_lewis_t097,0023,,1,A,"Free Library of Philadelphia, Special Collections","186,891",0.178,lewis_t097,,
0023_lewis_t162,0023,,1,A,"Free Library of Philadelphia, Special Collections","187,485",0.179,lewis_t162,,
0023_lewis_t141,0023,,1,A,"Free Library of Philadelphia, Special Collections","187,567",0.179,lewis_t141,,
0023_lewis_t106,0023,,1,A,"Free Library of Philadelphia, Special Collections","187,777",0.179,lewis_t106,,
0023_lewis_t010,0023,,1,A,"Free Library of Philadelphia, Special Collections","187,851",0.179,lewis_t010,,
0023_lewis_t105b,0023,,1,A,"Free Library of Philadelphia, Special Collections","188,060",0.179,lewis_t105b,,
0023_lewis_e_m_007_009,0023,,1,A,"Free Library of Philadelphia, Special Collections","188,079",0.179,lewis_e_m_007_009,,
0023_lewis_e_m_019_020,0023,,1,A,"Free Library of Philadelphia, Special Collections","188,746",0.18,lewis_e_m_019_020,,
0023_lewis_e_m_066_026,0023,,1,A,"Free Library of Philadelphia, Special Collections","189,441",0.181,lewis_e_m_066_026,,
0023_lewis_e_m_046_002,0023,,1,A,"Free Library of Philadelphia, Special Collections","190,090",0.181,lewis_e_m_046_002,,
0023_lewis_e_m_064_015,0023,,1,A,"Free Library of Philadelphia, Special Collections","190,291",0.181,lewis_e_m_064_015,,
0023_lewis_t177,0023,,1,A,"Free Library of Philadelphia, Special Collections","190,656",0.182,lewis_t177,,
0023_lewis_e_m_018_009,0023,,1,A,"Free Library of Philadelphia, Special Collections","191,488",0.183,lewis_e_m_018_009,,
0023_lewis_e_m_017_006,0023,,1,A,"Free Library of Philadelphia, Special Collections","192,988",0.184,lewis_e_m_017_006,,
0023_lewis_e_m_049_007,0023,,1,A,"Free Library of Philadelphia, Special Collections","193,536",0.185,lewis_e_m_049_007,,
0023_lewis_t451,0023,,1,A,"Free Library of Philadelphia, Special Collections","194,779",0.186,lewis_t451,,
0023_lewis_t250,0023,,1,A,"Free Library of Philadelphia, Special Collections","194,925",0.186,lewis_t250,,
0023_lewis_e_m_046_018,0023,,1,A,"Free Library of Philadelphia, Special Collections","196,178",0.187,lewis_e_m_046_018,,
0023_lewis_t014,0023,,1,A,"Free Library of Philadelphia, Special Collections","197,073",0.188,lewis_t014,,
0023_lewis_t080,0023,,1,A,"Free Library of Philadelphia, Special Collections","197,247",0.188,lewis_t080,,
0023_lewis_e_m_066_019,0023,,1,A,"Free Library of Philadelphia, Special Collections","197,274",0.188,lewis_e_m_066_019,,
0023_lewis_e_m_066_017,0023,,1,A,"Free Library of Philadelphia, Special Collections","197,466",0.188,lewis_e_m_066_017,,
0023_lewis_e_m_074_018,0023,,1,A,"Free Library of Philadelphia, Special Collections","197,512",0.188,lewis_e_m_074_018,,
0023_lewis_t399a,0023,,1,A,"Free Library of Philadelphia, Special Collections","197,856",0.189,lewis_t399a,,
0023_lewis_e_m_022_018-021,0023,,1,A,"Free Library of Philadelphia, Special Collections","198,451",0.189,lewis_e_m_022_018-021,,
0023_lewis_t171,0023,,1,A,"Free Library of Philadelphia, Special Collections","199,112",0.19,lewis_t171,,
0023_lewis_e_m_001_026,0023,,1,A,"Free Library of Philadelphia, Special Collections","199,175",0.19,lewis_e_m_001_026,,
0023_lewis_t107,0023,,1,A,"Free Library of Philadelphia, Special Collections","199,386",0.19,lewis_t107,,
0023_lewis_t516,0023,,1,A,"Free Library of Philadelphia, Special Collections","199,584",0.19,lewis_t516,,
0023_lewis_e_m_050_004,0023,,1,A,"Free Library of Philadelphia, Special Collections","199,788",0.191,lewis_e_m_050_004,,
0023_lewis_t056,0023,,1,A,"Free Library of Philadelphia, Special Collections","199,852",0.191,lewis_t056,,
0023_lewis_e_m_004_002,0023,,1,A,"Free Library of Philadelphia, Special Collections","200,126",0.191,lewis_e_m_004_002,,
0023_lewis_t083,0023,,1,A,"Free Library of Philadelphia, Special Collections","200,190",0.191,lewis_t083,,
0023_lewis_e_m_016_003,0023,,1,A,"Free Library of Philadelphia, Special Collections","200,364",0.191,lewis_e_m_016_003,,
0023_lewis_t047,0023,,1,A,"Free Library of Philadelphia, Special Collections","200,406",0.191,lewis_t047,,
0023_lewis_e_m_004_006,0023,,1,A,"Free Library of Philadelphia, Special Collections","200,520",0.191,lewis_e_m_004_006,,
0023_lewis_t384,0023,,1,A,"Free Library of Philadelphia, Special Collections","200,867",0.192,lewis_t384,,
0023_lewis_e_m_068_020,0023,,1,A,"Free Library of Philadelphia, Special Collections","200,976",0.192,lewis_e_m_068_020,,
0023_lewis_e_m_030_004-006,0023,,1,A,"Free Library of Philadelphia, Special Collections","201,326",0.192,lewis_e_m_030_004-006,,
0023_lewis_t057,0023,,1,A,"Free Library of Philadelphia, Special Collections","201,854",0.193,lewis_t057,,
0023_lewis_t491,0023,,1,A,"Free Library of Philadelphia, Special Collections","201,863",0.193,lewis_t491,,
0023_lewis_t076,0023,,1,A,"Free Library of Philadelphia, Special Collections","201,982",0.193,lewis_t076,,
0023_lewis_t008,0023,,1,A,"Free Library of Philadelphia, Special Collections","203,188",0.194,lewis_t008,,
0023_lewis_t125,0023,,1,A,"Free Library of Philadelphia, Special Collections","203,472",0.194,lewis_t125,,
0023_lewis_t058,0023,,1,A,"Free Library of Philadelphia, Special Collections","203,855",0.194,lewis_t058,,
0023_lewis_t124,0023,,1,A,"Free Library of Philadelphia, Special Collections","203,892",0.194,lewis_t124,,
0023_lewis_e_m_043_025,0023,,1,A,"Free Library of Philadelphia, Special Collections","204,806",0.195,lewis_e_m_043_025,,
0023_lewis_e_m_025_005,0023,,1,A,"Free Library of Philadelphia, Special Collections","205,245",0.196,lewis_e_m_025_005,,
0023_lewis_t009,0023,,1,A,"Free Library of Philadelphia, Special Collections","205,476",0.196,lewis_t009,,
0023_lewis_e_m_004_001,0023,,1,A,"Free Library of Philadelphia, Special Collections","205,986",0.196,lewis_e_m_004_001,,
0023_lewis_t075,0023,,1,A,"Free Library of Philadelphia, Special Collections","206,579",0.197,lewis_t075,,
0023_lewis_e_m_027_022-023,0023,,1,A,"Free Library of Philadelphia, Special Collections","207,326",0.198,lewis_e_m_027_022-023,,
0023_lewis_e_m_008_012,0023,,1,A,"Free Library of Philadelphia, Special Collections","207,905",0.198,lewis_e_m_008_012,,
0023_lewis_e_m_016_030,0023,,1,A,"Free Library of Philadelphia, Special Collections","207,996",0.198,lewis_e_m_016_030,,
0023_lewis_e_m_066_008,0023,,1,A,"Free Library of Philadelphia, Special Collections","208,215",0.199,lewis_e_m_066_008,,
0023_lewis_t059,0023,,1,A,"Free Library of Philadelphia, Special Collections","208,362",0.199,lewis_t059,,
0023_lewis_e_m_005_013,0023,,1,A,"Free Library of Philadelphia, Special Collections","208,405",0.199,lewis_e_m_005_013,,
0023_lewis_t017,0023,,1,A,"Free Library of Philadelphia, Special Collections","208,782",0.199,lewis_t017,,
0023_lewis_e_m_066_020,0023,,1,A,"Free Library of Philadelphia, Special Collections","209,066",0.199,lewis_e_m_066_020,,
0023_lewis_t275,0023,,1,A,"Free Library of Philadelphia, Special Collections","209,158",0.199,lewis_t275,,
0023_lewis_t461,0023,,1,A,"Free Library of Philadelphia, Special Collections","209,679",0.2,lewis_t461,,
0023_lewis_t151,0023,,1,A,"Free Library of Philadelphia, Special Collections","209,961",0.2,lewis_t151,,
0023_lewis_t132,0023,,1,A,"Free Library of Philadelphia, Special Collections","210,083",0.2,lewis_t132,,
0023_lewis_e_m_048_007,0023,,1,A,"Free Library of Philadelphia, Special Collections","210,153",0.2,lewis_e_m_048_007,,
0023_lewis_t082,0023,,1,A,"Free Library of Philadelphia, Special Collections","210,575",0.201,lewis_t082,,
0023_lewis_t399,0023,,1,A,"Free Library of Philadelphia, Special Collections","210,607",0.201,lewis_t399,,
0023_lewis_e_m_045_026,0023,,1,A,"Free Library of Philadelphia, Special Collections","210,744",0.201,lewis_e_m_045_026,,
0023_lewis_e_m_043_020,0023,,1,A,"Free Library of Philadelphia, Special Collections","211,616",0.202,lewis_e_m_043_020,,
0023_lewis_e_m_075_006,0023,,1,A,"Free Library of Philadelphia, Special Collections","211,927",0.202,lewis_e_m_075_006,,
0023_lewis_t200,0023,,1,A,"Free Library of Philadelphia, Special Collections","212,169",0.202,lewis_t200,,
0023_lewis_e_m_064_008,0023,,1,A,"Free Library of Philadelphia, Special Collections","212,265",0.202,lewis_e_m_064_008,,
0023_lewis_t159,0023,,1,A,"Free Library of Philadelphia, Special Collections","213,581",0.204,lewis_t159,,
0023_lewis_e_m_046_015,0023,,1,A,"Free Library of Philadelphia, Special Collections","214,230",0.204,lewis_e_m_046_015,,
0023_lewis_t407,0023,,1,A,"Free Library of Philadelphia, Special Collections","214,815",0.205,lewis_t407,,
0023_lewis_t483,0023,,1,A,"Free Library of Philadelphia, Special Collections","214,970",0.205,lewis_t483,,
0023_lewis_e_m_066_011,0023,,1,A,"Free Library of Philadelphia, Special Collections","214,971",0.205,lewis_e_m_066_011,,
0023_lewis_e_m_068_002,0023,,1,A,"Free Library of Philadelphia, Special Collections","216,899",0.207,lewis_e_m_068_002,,
0023_lewis_e_m_076_056,0023,,1,A,"Free Library of Philadelphia, Special Collections","216,909",0.207,lewis_e_m_076_056,,
0023_lewis_e_m_068_015,0023,,1,A,"Free Library of Philadelphia, Special Collections","217,000",0.207,lewis_e_m_068_015,,
0023_lewis_e_m_032_014,0023,,1,A,"Free Library of Philadelphia, Special Collections","217,253",0.207,lewis_e_m_032_014,,
0023_lewis_e_m_004_004,0023,,1,A,"Free Library of Philadelphia, Special Collections","220,311",0.21,lewis_e_m_004_004,,
0023_lewis_t103,0023,,1,A,"Free Library of Philadelphia, Special Collections","220,556",0.21,lewis_t103,,
0023_lewis_e_m_001_022,0023,,1,A,"Free Library of Philadelphia, Special Collections","220,583",0.21,lewis_e_m_001_022,,
0023_lewis_t064,0023,,1,A,"Free Library of Philadelphia, Special Collections","220,611",0.21,lewis_t064,,
0023_lewis_e_m_023_001-006,0023,,1,A,"Free Library of Philadelphia, Special Collections","220,839",0.211,lewis_e_m_023_001-006,,
0023_lewis_t007,0023,,1,A,"Free Library of Philadelphia, Special Collections","222,196",0.212,lewis_t007,,
0023_lewis_e_m_046_007,0023,,1,A,"Free Library of Philadelphia, Special Collections","222,768",0.212,lewis_e_m_046_007,,
0023_lewis_e_m_001_021,0023,,1,A,"Free Library of Philadelphia, Special Collections","222,850",0.213,lewis_e_m_001_021,,
0023_lewis_e_m_004_011,0023,,1,A,"Free Library of Philadelphia, Special Collections","222,868",0.213,lewis_e_m_004_011,,
0023_lewis_t637,0023,,1,A,"Free Library of Philadelphia, Special Collections","223,261",0.213,lewis_t637,,
0023_lewis_e_m_042_028a-d,0023,,1,A,"Free Library of Philadelphia, Special Collections","223,460",0.213,lewis_e_m_042_028a-d,,
0023_lewis_t020,0023,,1,A,"Free Library of Philadelphia, Special Collections","224,221",0.214,lewis_t020,,
0023_lewis_t555,0023,,1,A,"Free Library of Philadelphia, Special Collections","224,404",0.214,lewis_t555,,
0023_lewis_t271,0023,,1,A,"Free Library of Philadelphia, Special Collections","225,492",0.215,lewis_t271,,
0023_lewis_t102,0023,,1,A,"Free Library of Philadelphia, Special Collections","225,547",0.215,lewis_t102,,
0023_lewis_t028,0023,,1,A,"Free Library of Philadelphia, Special Collections","226,040",0.216,lewis_t028,,
0023_lewis_e_m_007_001,0023,,1,A,"Free Library of Philadelphia, Special Collections","226,406",0.216,lewis_e_m_007_001,,
0023_lewis_t044,0023,,1,A,"Free Library of Philadelphia, Special Collections","226,845",0.216,lewis_t044,,
0023_lewis_e_m_074_014,0023,,1,A,"Free Library of Philadelphia, Special Collections","227,201",0.217,lewis_e_m_074_014,,
0023_lewis_t087,0023,,1,A,"Free Library of Philadelphia, Special Collections","227,229",0.217,lewis_t087,,
0023_lewis_e_m_066_018,0023,,1,A,"Free Library of Philadelphia, Special Collections","227,283",0.217,lewis_e_m_066_018,,
0023_lewis_e_m_044_023,0023,,1,A,"Free Library of Philadelphia, Special Collections","227,375",0.217,lewis_e_m_044_023,,
