repo,Path extension,Priority,Group,Repo Name,size,size_gb,folder,STATUS,Notes
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",12409071,11.834,ljs173,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",12411304,11.836,ljs171,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",12514640,11.935,ljs464,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",12670549,12.084,ljs22,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",12763477,12.172,ljs458,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",13001980,12.4,ljs443,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",13128249,12.52,ljs490,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",13244840,12.631,ljs461,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",13309705,12.693,ljs498,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",13377280,12.758,ljs_422,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",13636959,13.005,ljs42,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",13734804,13.099,ljs321,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",13912812,13.268,ljs192,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",14100582,13.447,ljs432,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",14182643,13.526,ljs293,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",14324156,13.661,ljs202,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",14414187,13.746,ljs234,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",14464178,13.794,ljs186,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",14534854,13.862,ljs381,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",14560322,13.886,ljs482,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",14816873,14.13,ljs481,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",14857216,14.169,ljs203,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",14972097,14.279,ljs190,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",15292436,14.584,ljs57,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",15378647,14.666,ljs474,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",15817163,15.084,ljs24,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",16126805,15.38,ljs478,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",16448861,15.687,ljs463,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",16566843,15.799,ljs163,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",16768534,15.992,ljs445,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",16857224,16.076,ljs206,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",16995720,16.208,ljs55,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",17122106,16.329,ljs483,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",17434325,16.627,ljs27,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",17751993,16.93,ljs423,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",17998060,17.164,ljs441,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",18007635,17.173,ljs224,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",18111843,17.273,ljs286,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",18773014,17.903,ljs207,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",18832826,17.96,ljs394,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",19128903,18.243,ljs267,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",19603278,18.695,ljs174,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",20360217,19.417,ljs299,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",21139488,20.16,ljs218,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",21337777,20.349,ljs411,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",22307346,21.274,ljs61,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",22339728,21.305,ljs237,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",22719500,21.667,ljs280,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",23048631,21.981,ljs444,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",23768153,22.667,ljs223,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",24074895,22.96,ljs402,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",25729386,24.537,ljs184,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",26849338,25.606,ljs455,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",26872243,25.627,ljs170,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",27085766,25.831,ljs46,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",27290261,26.026,ljs214,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",27342740,26.076,ljs268,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",27493163,26.22,ljs97,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",27530620,26.255,ljs62,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",28184507,26.879,ljs265,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",28603720,27.279,ljs426,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",30186408,28.788,ljs453,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",30679129,29.258,ljs304,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",30889809,29.459,ljs495,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",31244397,29.797,ljs442,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",31982959,30.501,ljs164,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",32955579,31.429,ljs251,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",33307604,31.765,ljs424,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",33912668,32.342,ljs239,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",34634144,33.03,ljs16,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",34650066,33.045,ljs278,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",35667578,34.015,ljs387,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",38888960,37.087,ljs447,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",39381036,37.557,ljs392,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",43068534,41.073,ljs254,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",44539184,42.476,ljs219,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",44989407,42.905,ljs400,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",45365243,43.264,ljs177,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",45778628,43.658,ljs450,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",45881219,43.756,ljs300,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",47594139,45.389,ljs427,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",49751933,47.447,ljs189,,
0001,,2,2_LJS,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",67053235,63.947,ljs417,,
0001,,2,LARGE,"University of Pennsylvania Libraries, Lawrence J. Schoenberg Manuscripts",144809177,138.101,ljs222,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22642,0.022,h350,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25421,0.024,h391,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26006,0.025,h012,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26106,0.025,h479,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,27569,0.026,h487,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,27641,0.026,h264,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,31920,0.03,h108,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,32633,0.031,h051,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,32771,0.031,h036,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,33657,0.032,h091,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,33657,0.032,mscoll764_item193,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,34790,0.033,h052,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,35641,0.034,h093,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,35960,0.034,h176,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,37953,0.036,h201,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,37990,0.036,h321,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,38502,0.037,h403,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,38608,0.037,h307,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,38657,0.037,h190,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,39269,0.037,h331,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,39297,0.037,h418,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,39384,0.038,h470,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,39452,0.038,h179,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,40467,0.039,h189,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,40737,0.039,h210,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,40970,0.039,h302,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,41838,0.04,h476,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,42962,0.041,h178,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,43035,0.041,mscoll764_item78,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,43053,0.041,h311,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,43154,0.041,h352,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,43346,0.041,h237,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,43483,0.041,h208,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,44077,0.042,h151,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,44177,0.042,h046,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,44334,0.042,mscoll390_item471,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,44579,0.043,h094,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,45119,0.043,h204,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,45229,0.043,h425,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,46024,0.044,h141,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,46243,0.044,h364,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,46253,0.044,h455,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,46390,0.044,h424,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,46417,0.044,h092,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,46426,0.044,h330,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,46752,0.045,h270,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,47477,0.045,h452,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,47514,0.045,h404,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,47916,0.046,h082,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,47943,0.046,mscoll764_item65,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,49479,0.047,h192,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,49653,0.047,h355,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,49937,0.048,mscoll764_item119,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,49954,0.048,h464,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,50009,0.048,h134,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,50028,0.048,h478,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,50248,0.048,mscoll390_item2855,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,50463,0.048,h018,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,50531,0.048,miscmss_dronfeld,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,51189,0.049,miscmss_bethencourt,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,51234,0.049,h290,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,51417,0.049,mscoll764_item25,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,51491,0.049,h017,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,51582,0.049,mscoll764_item237,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,51683,0.049,miscmss22,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,51892,0.049,h405,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,51948,0.05,h417,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,52129,0.05,h481,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,52167,0.05,h293,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,53017,0.051,h161,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,53199,0.051,h090,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,53236,0.051,h361,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,54415,0.052,h053,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,55116,0.053,h316,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,55156,0.053,mscoll764_item66,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,55220,0.053,h384,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,55275,0.053,h463,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,55630,0.053,h295,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,55978,0.053,h388,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,56078,0.053,h358,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,56124,0.054,h042,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,56125,0.054,mscoll764_item248,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,57121,0.054,h207,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,57195,0.055,mscoll764_item181,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,57322,0.055,h369,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,57568,0.055,mscoll390_item2777,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,57760,0.055,h079,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,57825,0.055,mscoll764_item217,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,58026,0.055,h015,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,58026,0.055,mscoll764_item241,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,58753,0.056,h188,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,58811,0.056,h175,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,58822,0.056,mscoll764_item160,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,59150,0.056,mscoll764_item215,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,59168,0.056,mscoll764_item170,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,59699,0.057,h058,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,59991,0.057,h320,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,60018,0.057,h199,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,60201,0.057,h324,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,60338,0.058,h289,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,61075,0.058,h298,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,61212,0.058,h008,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,61545,0.059,h149,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,61628,0.059,mscoll764_item165,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,61892,0.059,h198,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,62066,0.059,h054,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,62523,0.06,h191,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,62659,0.06,mscoll591_f42,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,63145,0.06,h118,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,63447,0.061,h077,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,63986,0.061,mscoll764_item155,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,64369,0.061,h183,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,64424,0.061,h480,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,64689,0.062,h458,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,64735,0.062,mscoll591_f8,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,64790,0.062,h398,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,64963,0.062,h196,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,65010,0.062,h422,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,65156,0.062,mscoll764_item190,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,65238,0.062,h150,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,65613,0.063,mscoll764_item178,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,65677,0.063,h145,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,65750,0.063,mscoll591_f25,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,66207,0.063,miscmss_davenport,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,66249,0.063,h216,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,66317,0.063,mscoll591_f28,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,66560,0.063,h305,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,66911,0.064,h348,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,66974,0.064,h109,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,67020,0.064,h027,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,67056,0.064,h185,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,67194,0.064,mscoll591_f10,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,67483,0.064,h244,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,67632,0.064,h030,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,67651,0.065,h232,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,67761,0.065,mscoll764_item245,,
